UniqueID,Yearplanted.x,Drought2006Scale.mean,Drought2006Scale.sd,Drought2006Scale.l,Drought2019Scale.mean,Drought2019Scale.sd,Drought2019Scale.l,Drought2020Scale.mean,Drought2020Scale.sd,Drought2020Scale.l,Taxonsimplified_DN,Provenance.x,latitude,longitude,AICorrected,Aridclass,MAT,MTWarmQ,MTColdQ,AP,PWetM,PDryM,PS,PWetQ,PDryQ,PWarmQ,PColdQ,MDR,ISOT,TS,MaxTWarmM,MinTCM,TAR,MTWetQ,MeanTDryQ,et0_yr_corrected,PrecDeficit,Taxonthornhill_AC_VPM,Thornhill_bionomial_tip_match,MotherTreeHeight_AVG_m,RegenStrategysimplified,height_max_m,Habit,LeafLenghtavg_mm,LeafWidth_avg_mm,LeafAreaEst_cm2,n,Diamthickness.mm..mean,Diamthickness.mm..sd,Diamthickness.mm..l,Wooddensity.g.cm3..mean,Wooddensity.g.cm3..sd,Wooddensity.g.cm3..l,Average.Size_cm2.mean,Average.Size_cm2.sd,Average.Size_cm2.l,SLA_m2.kg.mean,SLA_m2.kg.sd,SLA_m2.kg.l,d13C.mean,d13C.sd,d13C.l,totalN.mean,totalN.sd,totalN.l,totalC.mean,totalC.sd,totalC.l
1554,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus effusa subsp. exsul,"Youanmi, WA",-28.60416667,118.7944444,0.0981,Arid,20.24583244,28.18333435,12.1833334,266,34,10,37.39749146,93,31,70,87,14.15833282,44.66351318,650.0645752,37,5.300000191,31.70000076,13.3166666,19.76666641,0.2711,-265.7289,Eucalyptus effusa subsp. exsul,NA,6,Lignotuber resprouter,4,Mallee,87.5,12.5,7.65625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1561,1997,0,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus crucis subsp. praecipua,"Warrdagga Hill base, WA",-29.38777778,117.5061111,0.1213,Arid,19.89583397,27.61666679,12.41666698,300,44,12,46.35736084,121,38,56,116,13.95833397,45.46688461,620.2802124,36.70000076,6,30.70000076,13.51666641,22.66666794,0.2471,-299.7529,Eucalyptus crucis subsp. praecipua,NA,12,Lignotuber resprouter,15,Mallee,80,9.5,5.32,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1561,2002,NA,NA,3,0,0,3,1,0,3,Eucalyptus crucis subsp. praecipua,"Warrdagga Hill base, WA",-29.38777778,117.5061111,0.1213,Arid,19.89583397,27.61666679,12.41666698,300,44,12,46.35736084,121,38,56,116,13.95833397,45.46688461,620.2802124,36.70000076,6,30.70000076,13.51666641,22.66666794,0.2471,-299.7529,Eucalyptus crucis subsp. praecipua,NA,12,Lignotuber resprouter,15,Mallee,80,9.5,5.32,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1561,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus crucis subsp. praecipua,"Warrdagga Hill base, WA",-29.38777778,117.5061111,0.1213,Arid,19.89583397,27.61666679,12.41666698,300,44,12,46.35736084,121,38,56,116,13.95833397,45.46688461,620.2802124,36.70000076,6,30.70000076,13.51666641,22.66666794,0.2471,-299.7529,Eucalyptus crucis subsp. praecipua,NA,12,Lignotuber resprouter,15,Mallee,80,9.5,5.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1561,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus crucis subsp. praecipua,"Warrdagga Hill base, WA",-29.38777778,117.5061111,0.1213,Arid,19.89583397,27.61666679,12.41666698,300,44,12,46.35736084,121,38,56,116,13.95833397,45.46688461,620.2802124,36.70000076,6,30.70000076,13.51666641,22.66666794,0.2471,-299.7529,Eucalyptus crucis subsp. praecipua,NA,12,Lignotuber resprouter,15,Mallee,80,9.5,5.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1561,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus crucis subsp. praecipua,"Warrdagga Hill base, WA",-29.38777778,117.5061111,0.1213,Arid,19.89583397,27.61666679,12.41666698,300,44,12,46.35736084,121,38,56,116,13.95833397,45.46688461,620.2802124,36.70000076,6,30.70000076,13.51666641,22.66666794,0.2471,-299.7529,Eucalyptus crucis subsp. praecipua,NA,12,Lignotuber resprouter,15,Mallee,80,9.5,5.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1562,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus educta,"Dromedaries Hill 1, WA",-29.92888889,117.8747222,0.1117,Arid,19.40416718,26.93333244,12.11666679,271,40,8,47.9548645,116,31,45,105,13.34166622,45.07319641,605.1538086,35.70000076,6.099999905,29.60000038,13.21666718,22.06666565,0.2425,-270.7575,Eucalyptus educta,eucalyptus educta,4,Lignotuber resprouter,4,Mallee,30,25,5.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1562,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus educta,"Dromedaries Hill 1, WA",-29.92888889,117.8747222,0.1117,Arid,19.40416718,26.93333244,12.11666679,271,40,8,47.9548645,116,31,45,105,13.34166622,45.07319641,605.1538086,35.70000076,6.099999905,29.60000038,13.21666718,22.06666565,0.2425,-270.7575,Eucalyptus educta,eucalyptus educta,4,Lignotuber resprouter,4,Mallee,30,25,5.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1563,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus moderata,"Diemals, WA",-29.59611111,118.7211111,0.1005,Arid,19.04583359,26.71666718,11.44999981,246,35,10,39.44150162,95,35,45,95,13.79166698,44.92399597,621.4918213,35.5,4.800000191,30.70000076,11.44999981,21.98333359,0.2446,-245.7554,eucalyptus moderata,eucalyptus moderata,11.5,Lignotuber resprouter,10,Tree,20,16,2.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1566,1996,0,0,4,0,0,4,0,0,4,Eucalyptus yilgarnensis,"Pigeon Rock, WA",-29.93722222,119.2588889,0.1006,Arid,18.89166641,26.5,11.3166666,246,35,13,31.45206642,90,41,51,83,13.89999962,45.42483521,617.1593018,35.20000076,4.599999905,30.60000038,12.38333321,18.26666641,0.2444,-245.7556,Eucalyptus yilgarnensis,eucalyptus yilgarnensis,6,Lignotuber resprouter,10,Mallee,65,10,4.55,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1567,1996,0,0,3,0,0,3,0,0,3,Eucalyptus formanii subsp. formanii,"Pigeon Rock, WA",-29.94527778,119.2511111,0.0993,Arid,18.91666603,26.53333282,11.30000019,244,34,13,31.17889595,89,40,51,82,13.96666622,45.49402618,618.4450073,35.20000076,4.5,30.70000076,12.36666679,18.31666565,0.2455,-243.7545,Eucalyptus formanii,eucalyptus formanii,7,Lignotuber resprouter,14,Mallee,60,2.75,1.155,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1567,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus formanii subsp. formanii,"Pigeon Rock, WA",-29.94527778,119.2511111,0.0993,Arid,18.91666603,26.53333282,11.30000019,244,34,13,31.17889595,89,40,51,82,13.96666622,45.49402618,618.4450073,35.20000076,4.5,30.70000076,12.36666679,18.31666565,0.2455,-243.7545,Eucalyptus formanii,eucalyptus formanii,7,Lignotuber resprouter,14,Mallee,60,2.75,1.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1569,1996,0,0,3,0,0,3,0,0,3,Eucalyptus longissima,"Norseman 1, WA",-32.15111111,121.7358333,0.1447,Arid,17.48749924,23.31666565,11.5,298,32,19,15.98883343,88,64,68,80,13.42500019,50.46992493,478.0553589,32,5.400000095,26.60000038,12.38333321,14.41666698,0.2058,-297.7942,NA,eucalyptus eremicola,4,Lignotuber resprouter,8,Mallee,82.5,11.5,6.64125,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1569,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus longissima,"Norseman 1, WA",-32.15111111,121.7358333,0.1447,Arid,17.48749924,23.31666565,11.5,298,32,19,15.98883343,88,64,68,80,13.42500019,50.46992493,478.0553589,32,5.400000095,26.60000038,12.38333321,14.41666698,0.2058,-297.7942,NA,eucalyptus eremicola,4,Lignotuber resprouter,8,Mallee,82.5,11.5,6.64125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1588,1997,0,0,4,0.5,1,4,0.5,1,4,Eucalyptus arenacea,"Pinnaroo, SA",-35.46638889,140.7736111,0.2086,Semiarid,15.73750019,21.61666679,10.08333302,387,47,18,33.19746399,135,59,61,134,13.59166718,51.67934418,467.7174683,30.79999924,4.5,26.29999924,10.9333334,21.28333282,0.1854,-386.8146,Eucalyptus arenacea,eucalyptus arenacea,8,Combination resprouter,10,Mallee,95,27.5,18.2875,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1590,1996,0,0,4,0.25,0.5,4,1,0,4,Eucalyptus wimmerensis,"Bordertown, SA",-36.06527778,140.7336111,0.264,Semiarid,15.22500038,20.83333397,9.883333206,455,59,18,38.79162598,163,59,62,163,13.55000019,52.9296875,446.381897,30.10000038,4.5,25.60000038,9.883333206,20.60000038,0.1723,-454.8277,NA,Eucalyptus polybractea,10,Lignotuber resprouter,12,Mallee,65,11.5,5.2325,4,2.156666667,0.133447867,3,0.72,0.02,3,8.838,2.903622048,3,5.421470095,2.110455836,3,-28.96,0.602245797,3,1.466666667,0.305505046,3,49.8,0.7,3
1594,1996,3,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus ovata subsp. grandiflora,"Strathdownie, Vic",-37.76111111,140.9980556,0.5326,Dry Subhumuid,13.71666622,17.91666603,9.766666412,725,99,20,43.94533157,286,86,86,286,10.21666718,51.08333206,330.6352844,25.5,5.5,20,9.766666412,17.91666603,0.1361,-724.8639,Eucalyptus ovata subsp. grandiflora,NA,10,Combination resprouter,15,Tree,125,38.5,33.6875,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1594,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus ovata subsp. grandiflora,"Strathdownie, Vic",-37.76111111,140.9980556,0.5326,Dry Subhumuid,13.71666622,17.91666603,9.766666412,725,99,20,43.94533157,286,86,86,286,10.21666718,51.08333206,330.6352844,25.5,5.5,20,9.766666412,17.91666603,0.1361,-724.8639,Eucalyptus ovata subsp. grandiflora,NA,10,Combination resprouter,15,Tree,125,38.5,33.6875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1603,1997,0,0,3,0,0,3,0,0,3,Eucalyptus percostata,"Devils Peak 2, SA",-32.41777778,138.9894444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,eucalyptus percostata,eucalyptus percostata,5,Lignotuber resprouter,10,Mallee,95,18.5,12.3025,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1613,1997,0,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus latens,"Boyagin Rock, WA",-32.48305556,116.8461111,0.2377,Semiarid,16.63333321,22.85000038,10.8166666,477,86,11,66.69927979,237,47,47,237,13.51666641,50.43532562,502.7213745,31.79999924,5,26.79999924,10.8166666,21.08333397,0.2006,-476.7994,Eucalyptus latens,eucalyptus latens,3,Lignotuber resprouter,4,Mallee,61.5,7,3.0135,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1613,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus latens,"Boyagin Rock, WA",-32.48305556,116.8461111,0.2377,Semiarid,16.63333321,22.85000038,10.8166666,477,86,11,66.69927979,237,47,47,237,13.51666641,50.43532562,502.7213745,31.79999924,5,26.79999924,10.8166666,21.08333397,0.2006,-476.7994,Eucalyptus latens,eucalyptus latens,3,Lignotuber resprouter,4,Mallee,61.5,7,3.0135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1621,1997,0,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus vegrandis subsp. recondita,"Borden, WA",-34.19444444,118.0733333,0.2066,Semiarid,15.80000019,20.66666603,10.98333359,366,53,12,46.03423309,146,46,49,140,12.38333321,54.79351044,402.2154541,28.5,5.900000095,22.60000038,12.03333282,20.64999962,0.177,-365.823,Eucalyptus vegrandis subsp. recondita,NA,5,Lignotuber resprouter,6,Mallee,48.5,19,6.4505,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1621,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus vegrandis subsp. recondita,"Borden, WA",-34.19444444,118.0733333,0.2066,Semiarid,15.80000019,20.66666603,10.98333359,366,53,12,46.03423309,146,46,49,140,12.38333321,54.79351044,402.2154541,28.5,5.900000095,22.60000038,12.03333282,20.64999962,0.177,-365.823,Eucalyptus vegrandis subsp. recondita,NA,5,Lignotuber resprouter,6,Mallee,48.5,19,6.4505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1623,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus × erectifolia,"Stirling Range Nat. Park, WA",-34.35888889,118.0747222,0.2901,Semiarid,14.3125,18.61666679,10.19999981,444,65,15,46.95459747,176,51,56,174,10.04166698,52.85087967,346.0368042,24.79999924,5.800000191,19,11.23333359,18.38333321,0.153,-443.847,Eucalyptus erectifolia,eucalyptus erectifolia,2.5,Lignotuber resprouter,2.5,Mallee,80,11,6.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1626,1997,1.666666667,0.577350269,3,0.333333333,0.577350269,3,1.333333333,0.577350269,3,Eucalyptus goniantha subsp. goniantha,"Manypeaks, WA",-34.84222222,118.1561111,0.5037,Dry Subhumuid,15.1208334,18.93333244,11.61666679,735,105,23,46.16965485,280,78,91,280,10.09166622,56.06481552,301.2433167,24.89999962,6.900000095,18,11.61666679,18.60000038,0.1459,-734.8541,Eucalyptus goniantha subsp. goniantha,eucalyptus goniantha,5.5,Lignotuber resprouter,7,Mallee,102.5,30,21.525,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1626,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus goniantha subsp. goniantha,"Manypeaks, WA",-34.84222222,118.1561111,0.5037,Dry Subhumuid,15.1208334,18.93333244,11.61666679,735,105,23,46.16965485,280,78,91,280,10.09166622,56.06481552,301.2433167,24.89999962,6.900000095,18,11.61666679,18.60000038,0.1459,-734.8541,Eucalyptus goniantha subsp. goniantha,eucalyptus goniantha,5.5,Lignotuber resprouter,7,Mallee,102.5,30,21.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1629,1997,0,0,4,0,0,4,0,0,4,Eucalyptus dissimulata subsp. dissimulata,"Lake Cairlocup, WA",-33.75777778,118.7775,0.2003,Semiarid,15.82083321,20.79999924,10.8166666,362,45,14,35.35593796,132,56,56,129,12.84166622,54.41384125,414.254303,29,5.400000095,23.60000038,11.8166666,20.79999924,0.1806,-361.8194,Eucalyptus dissimulata,eucalyptus dissimulata,2,Lignotuber resprouter,6,Mallee,75,10,5.25,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1635,1997,0,0,2,0,0,2,0,0,2,Eucalyptus sepulcralis,"Eyre Range 2, WA",-33.905,119.9497222,0.289,Semiarid,15.97083378,20,12.08333397,490,64,18,35.14444351,175,70,79,165,10.74166679,55.3694191,324.7898254,26.29999924,6.900000095,19.39999962,12.98333359,19.75,0.1695,-489.8305,eucalyptus sepulcralis,eucalyptus sepulcralis,5,Lignotuber resprouter,7,Mallee,82.5,10.5,6.06375,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1635,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus sepulcralis,"Eyre Range 2, WA",-33.905,119.9497222,0.289,Semiarid,15.97083378,20,12.08333397,490,64,18,35.14444351,175,70,79,165,10.74166679,55.3694191,324.7898254,26.29999924,6.900000095,19.39999962,12.98333359,19.75,0.1695,-489.8305,eucalyptus sepulcralis,eucalyptus sepulcralis,5,Lignotuber resprouter,7,Mallee,82.5,10.5,6.06375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1636,1997,0,0,3,0,0,3,0,0,3,Eucalyptus gardneri,"Ravensthorpe, WA",-33.59805556,120.1791667,0.2032,Semiarid,16.60000038,21.08333206,12.0666666,377,48,17,34.00849915,137,57,63,131,11.98333359,55.22273636,370.6260071,28.5,6.800000191,21.70000076,12.98333359,21.01666641,0.1855,-376.8145,Eucalyptus gardneri subsp. ravensthorpensis,NA,10,Obligate seeder,10,Tree,82.5,18.5,10.68375,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1636,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus gardneri,"Ravensthorpe, WA",-33.59805556,120.1791667,0.2032,Semiarid,16.60000038,21.08333206,12.0666666,377,48,17,34.00849915,137,57,63,131,11.98333359,55.22273636,370.6260071,28.5,6.800000191,21.70000076,12.98333359,21.01666641,0.1855,-376.8145,Eucalyptus gardneri subsp. ravensthorpensis,NA,10,Obligate seeder,10,Tree,82.5,18.5,10.68375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1637,1997,0,0,2,0.5,0.707106781,2,1.5,0.707106781,2,Eucalyptus insularis subsp. continentalis,"Cape Le Grand, WA",-33.97333333,122.1313889,0.4127,Semiarid,16.29166603,20.14999962,12.46666718,702,116,20,56.79352188,315,68,80,315,10.36666679,55.73476791,312.4087524,25.89999962,7.300000191,18.59999847,12.46666718,19.93333435,0.17,-701.83,Eucalyptus insularis,NA,3,Lignotuber resprouter,8,Mallee,43,6.5,1.9565,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1637,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus insularis subsp. continentalis,"Cape Le Grand, WA",-33.97333333,122.1313889,0.4127,Semiarid,16.29166603,20.14999962,12.46666718,702,116,20,56.79352188,315,68,80,315,10.36666679,55.73476791,312.4087524,25.89999962,7.300000191,18.59999847,12.46666718,19.93333435,0.17,-701.83,Eucalyptus insularis,NA,3,Lignotuber resprouter,8,Mallee,43,6.5,1.9565,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1637,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus insularis subsp. continentalis,"Cape Le Grand, WA",-33.97333333,122.1313889,0.4127,Semiarid,16.29166603,20.14999962,12.46666718,702,116,20,56.79352188,315,68,80,315,10.36666679,55.73476791,312.4087524,25.89999962,7.300000191,18.59999847,12.46666718,19.93333435,0.17,-701.83,Eucalyptus insularis,NA,3,Lignotuber resprouter,8,Mallee,43,6.5,1.9565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1637,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus insularis subsp. continentalis,"Cape Le Grand, WA",-33.97333333,122.1313889,0.4127,Semiarid,16.29166603,20.14999962,12.46666718,702,116,20,56.79352188,315,68,80,315,10.36666679,55.73476791,312.4087524,25.89999962,7.300000191,18.59999847,12.46666718,19.93333435,0.17,-701.83,Eucalyptus insularis,NA,3,Lignotuber resprouter,8,Mallee,43,6.5,1.9565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1638,1997,0,0,4,0,0,4,0.25,0.5,4,Eucalyptus incrassata,"Cape Le Grand, WA",-33.98027778,122.1188889,0.4185,Semiarid,16.20000076,20.01666641,12.4333334,707,117,20,57.04571915,318,68,80,318,10.11666679,55.28233337,308.6038818,25.60000038,7.300000191,18.29999924,12.4333334,19.78333282,0.1689,-706.8311,Eucalyptus incrassata,eucalyptus incrassata,2,Lignotuber resprouter,8,Mallee,100,20,14,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1639,1997,0,0,2,0,0,2,2.5,0.707106781,2,Eucalyptus conferruminata subsp. 'eastern mainland',"Cape Le Grand, WA",-33.99416667,122.2208333,0.4125,Semiarid,16.49583435,20.28333282,12.8166666,711,119,21,57.20780945,320,68,79,320,10.20833397,56.08974457,305.0965576,26,7.800000191,18.20000076,12.8166666,20.03333282,0.1723,-710.8277,NA,eucalyptus conferruminata,3,Polymorphic,5,Shrub,69.5,22.5,10.94625,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1639,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus conferruminata subsp. 'eastern mainland',"Cape Le Grand, WA",-33.99416667,122.2208333,0.4125,Semiarid,16.49583435,20.28333282,12.8166666,711,119,21,57.20780945,320,68,79,320,10.20833397,56.08974457,305.0965576,26,7.800000191,18.20000076,12.8166666,20.03333282,0.1723,-710.8277,NA,eucalyptus conferruminata,3,Polymorphic,5,Shrub,69.5,22.5,10.94625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1642,1997,0,0,3,0,0,3,0,0,3,Eucalyptus oleosa subsp. cylindroidea,"Scaddan, WA",-33.48027778,121.5838889,0.241,Semiarid,16.45833397,21.33333397,11.4333334,441,55,17,34.24435425,157,64,76,156,12.86666679,54.98575592,407.887207,29.29999924,5.900000095,23.39999962,12.5,21.31666565,0.1829,-440.8171,Eucalyptus oleosa subsp. cylindroidea,NA,5,Lignotuber resprouter,8,Mallee,80,11,6.16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1642,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus oleosa subsp. cylindroidea,"Scaddan, WA",-33.48027778,121.5838889,0.241,Semiarid,16.45833397,21.33333397,11.4333334,441,55,17,34.24435425,157,64,76,156,12.86666679,54.98575592,407.887207,29.29999924,5.900000095,23.39999962,12.5,21.31666565,0.1829,-440.8171,Eucalyptus oleosa subsp. cylindroidea,NA,5,Lignotuber resprouter,8,Mallee,80,11,6.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1660,1997,0,0,4,0,0,4,0,0,4,Eucalyptus pyriformis,"Dowerin, WA",-31.21361111,117.0044444,0.149,Arid,18.26250076,25.03333282,11.86666679,334,55,11,56.27080154,151,38,41,150,13.82499981,49.19928741,545.2235718,34.20000076,6.099999905,28.10000038,13.03333282,23.18333435,0.224,-333.776,eucalyptus pyriformis,eucalyptus pyriformis,4,Lignotuber resprouter,5,Mallee,75,22.5,11.8125,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1661,1997,0,0,4,0,0,4,0,0,4,Eucalyptus moderata,"Dowerin, WA",-31.35972222,117.0625,0.1571,Arid,18.01666641,24.75,11.66666698,348,56,11,57.70002365,159,39,41,159,13.8166666,49.16963196,541.1869507,34,5.900000095,28.10000038,11.66666698,22.95000076,0.2214,-347.7786,eucalyptus moderata,eucalyptus moderata,6,Lignotuber resprouter,10,Mallee,20,16,2.24,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1662,1997,0,0,4,0,0,4,0,0,4,Eucalyptus redunca subsp. pluricaulis,"Williams, WA",-33.07111111,116.9875,0.2639,Semiarid,15.89583302,21.95000076,10.35000038,501,84,12,61.54334641,238,51,51,238,13.14166641,50.54487228,485.5524597,31.10000038,5.099999905,26,10.35000038,21.95000076,0.1897,-500.8103,E. pluricaulis subsp. pluricaulis,NA,3,Lignotuber resprouter,2,Mallee,62.5,16,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1669,1997,0,0,4,1,0.816496581,4,1,0.816496581,4,Eucalyptus calcicola subsp. unita,"West Cape Howe, WA",-35.10611111,117.6308333,0.7317,Humid,14.89166641,18.25,11.83333302,1020,164,26,58.68245316,446,81,93,411,8.233332634,54.16666412,264.7282715,23,7.800000191,15.19999981,11.86666679,17.81666565,0.1393,-1019.8607,Eucalyptus calcicola subsp. unita,NA,2,Lignotuber resprouter,6,Mallee,67.5,17,8.0325,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1674,1997,0,0,4,1.5,0.577350269,4,1.25,0.5,4,Eucalyptus calcicola subsp. calcicola,"Boranup, WA",-34.15861111,115.0408333,0.6794,Humid,16.20416641,20.13333321,12.88333321,1145,219,16,80.34267426,600,51,61,511,8.025000572,49.5370369,297.3860168,25.60000038,9.399999619,16.20000076,12.98333359,19.70000076,0.1685,-1144.8315,Eucalyptus calcicola subsp. calcicola,eucalyptus calcicola,4,Lignotuber resprouter,4,Mallee,85,16,9.52,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
