TaxonoriginalDN,Collector,Collector's #,Row #,Tree #,RowTree,Year planted
Eucalyptus leptophleba,D.Nicolle,1313,132,23,R132/T23,1997
Eucalyptus leptophleba,D.Nicolle,1313,132,24,R132/T24,1997
Eucalyptus leptophleba,D.Nicolle,6422,247,10,R247/T10,2013
Eucalyptus leptophleba,D.Nicolle,6422,247,11,R247/T11,2013
Eucalyptus leptophleba,D.Nicolle,6422,247,12,R247/T12,2013
Eucalyptus leptophleba,D.Nicolle,6422,247,13,R247/T13,2013
Eucalyptus leptophylla,D.Nicolle,447,044,31,R044/T31,1994
Eucalyptus leptophylla,D.Nicolle,447,044,32,R044/T32,1994
Eucalyptus leptophylla,D.Nicolle,447,044,33,R044/T33,1994
Eucalyptus leptophylla,D.Nicolle,447,044,34,R044/T34,1994
Eucalyptus leptophylla,D.Nicolle,6807,343,09,R343/T09,2017
Eucalyptus leptophylla,D.Nicolle,6807,343,10,R343/T10,2017
Eucalyptus leptophylla,D.Nicolle,6807,343,11,R343/T11,2017
Eucalyptus leptophylla,D.Nicolle,6807,343,12,R343/T12,2017
Eucalyptus leptophylla (Kangaroo Island variant),D.Nicolle,4736,211,25,R211/T25,2006
Eucalyptus leptophylla (Kangaroo Island variant),D.Nicolle,4736,211,26,R211/T26,2006
Eucalyptus leptophylla (Kangaroo Island variant),D.Nicolle,4736,211,27,R211/T27,2006
Eucalyptus leptophylla (Kangaroo Island variant),D.Nicolle,4736,211,28,R211/T28,2006
Eucalyptus leptopoda subsp. 'glaucous',D.Nicolle,7315,347,05,R347/T05,2018
Eucalyptus leptopoda subsp. 'glaucous',D.Nicolle,7315,347,06,R347/T06,2018
Eucalyptus leptopoda subsp. 'glaucous',D.Nicolle,7315,347,07,R347/T07,2018
Eucalyptus leptopoda subsp. 'glaucous',D.Nicolle,7315,347,08,R347/T08,2018
Eucalyptus leptopoda subsp. arctata,D.Nicolle,276,022,01,R022/T01,1993
Eucalyptus leptopoda subsp. arctata,D.Nicolle,276,022,02,R022/T02,1993
Eucalyptus leptopoda subsp. arctata,D.Nicolle,276,022,03,R022/T03,1993
Eucalyptus leptopoda subsp. arctata,D.Nicolle,291,010,09,R010/T09,1993
Eucalyptus leptopoda subsp. arctata,D.Nicolle,291,010,10,R010/T10,1993
Eucalyptus leptopoda subsp. arctata,D.Nicolle,291,010,11,R010/T11,1993
Eucalyptus leptopoda subsp. arctata,D.Nicolle,291,010,12,R010/T12,1993
Eucalyptus leptopoda subsp. elevata,D.Nicolle,8,009,01,R009/T01,1993
Eucalyptus leptopoda subsp. elevata,D.Nicolle,8,009,02,R009/T02,1993
Eucalyptus leptopoda subsp. elevata,D.Nicolle,8,009,03,R009/T03,1993
Eucalyptus leptopoda subsp. elevata,D.Nicolle,8,009,04,R009/T04,1993
Eucalyptus leptopoda subsp. elevata - E. oldfieldii intergrade,D.Nicolle,5583,310,25,R310/T25,2011
Eucalyptus leptopoda subsp. elevata - E. oldfieldii intergrade,D.Nicolle,5583,310,26,R310/T26,2011
Eucalyptus leptopoda subsp. elevata - E. oldfieldii intergrade,D.Nicolle,5583,310,27,R310/T27,2011
Eucalyptus leptopoda subsp. elevata - E. oldfieldii intergrade,D.Nicolle,5583,310,28,R310/T28,2011
Eucalyptus leptopoda subsp. leptopoda,D.Nicolle,298,014,35,R014/T35,1993
Eucalyptus leptopoda subsp. leptopoda,D.Nicolle,298,014,36,R014/T36,1993
Eucalyptus leptopoda subsp. leptopoda,D.Nicolle,298,014,37,R014/T37,1993
Eucalyptus leptopoda subsp. subluta,D.Nicolle,336,011,18,R011/T18,1993
Eucalyptus leptopoda subsp. subluta,D.Nicolle,2776,185,09,R185/T09,2000
Eucalyptus leptopoda subsp. subluta,D.Nicolle,2776,185,10,R185/T10,2000
Eucalyptus leptopoda subsp. subluta,D.Nicolle,2776,185,11,R185/T11,2000
Eucalyptus lesouefii,D.Nicolle,549,041,30,R041/T30,1994
Eucalyptus lesouefii,D.Nicolle,549,041,31,R041/T31,1994
Eucalyptus lesouefii,D.Nicolle,3633,225,17,R225/T17,2001
Eucalyptus lesouefii,D.Nicolle,3633,225,18,R225/T18,2001
Eucalyptus lesouefii,D.Nicolle,3633,225,19,R225/T19,2001
Eucalyptus lesouefii,D.Nicolle,3633,225,20,R225/T20,2001
Eucalyptus leucophloia subsp. ?,-,-,028,37,R028/T37,1993
Eucalyptus leucophloia subsp. ?,-,-,028,38,R028/T38,1993
Eucalyptus leucophloia subsp. ?,-,-,028,39,R028/T39,1993
Eucalyptus leucophloia subsp. euroa,D.Nicolle,1332,082,18,R082/T18,1998
Eucalyptus leucophloia subsp. euroa,D.Nicolle,1332,082,19,R082/T19,1998
Eucalyptus leucophloia subsp. euroa,D.Nicolle,1332,082,20,R082/T20,1998
Eucalyptus leucophloia subsp. euroa,D.Nicolle,1332,082,21,R082/T21,1998
Eucalyptus leucophloia subsp. euroa,D.Nicolle,2498,170,10,R170/T10,1999
Eucalyptus leucophloia subsp. euroa,D.Nicolle,2498,170,11,R170/T11,1999
Eucalyptus leucophloia subsp. euroa,D.Nicolle,2498,170,12,R170/T12,1999
Eucalyptus leucophloia subsp. leucophloia,D.Nicolle,539,041,26,R041/T26,1994
Eucalyptus leucophloia subsp. leucophloia,D.Nicolle,539,041,27,R041/T27,1994
Eucalyptus leucophloia subsp. leucophloia,D.Nicolle,539,041,28,R041/T28,1994
Eucalyptus leucophloia subsp. leucophloia,D.Nicolle,539,041,29,R041/T29,1994
Eucalyptus leucophylla,D.Nicolle,1331,087,14,R087/T14,1996
Eucalyptus leucophylla,D.Nicolle,1331,087,15,R087/T15,1996
Eucalyptus leucophylla,D.Nicolle,1331,087,16,R087/T16,1996
Eucalyptus leucophylla,D.Nicolle,1331,087,17,R087/T17,1996
Eucalyptus leucophylla,D.Nicolle,1937,136,27,R136/T27,1997
Eucalyptus leucophylla,D.Nicolle,1937,136,28,R136/T28,1997
Eucalyptus leucophylla,D.Nicolle,1937,136,29,R136/T29,1997
Eucalyptus leucophylla,D.Nicolle,1937,136,30,R136/T30,1997
Eucalyptus leucophylla,D.Nicolle,4181,203,21,R203/T21,2002
Eucalyptus leucophylla,D.Nicolle,4181,203,22,R203/T22,2002
Eucalyptus leucophylla,D.Nicolle,4181,203,23,R203/T23,2002
Eucalyptus leucophylla,D.Nicolle,4181,203,24,R203/T24,2002
Eucalyptus leucophylla,D.Nicolle,4236,204,17,R204/T17,2002
Eucalyptus leucophylla,D.Nicolle,4236,204,18,R204/T18,2002
Eucalyptus leucophylla,D.Nicolle,4236,204,19,R204/T19,2002
Eucalyptus leucophylla,D.Nicolle,4236,204,20,R204/T20,2002
Eucalyptus leucophylla (E. tephrodes),D.Nicolle,1194,073,23,R073/T23,1995
Eucalyptus leucophylla (E. tephrodes),D.Nicolle,1194,073,24,R073/T24,1995
Eucalyptus leucophylla (E. tephrodes),D.Nicolle,1194,073,25,R073/T25,1995
Eucalyptus leucophylla (E. tephrodes),D.Nicolle,1194,073,26,R073/T26,1995
Eucalyptus leucophylla (E. tephrodes),D.Nicolle,1941,133,29,R133/T29,1997
Eucalyptus leucophylla (E. tephrodes),D.Nicolle,1941,133,30,R133/T30,1997
Eucalyptus leucoxylon subsp. bellarinensis,D.Nicolle,460,056,31,R056/T31,1994
Eucalyptus leucoxylon subsp. bellarinensis,D.Nicolle,460,056,32,R056/T32,1994
Eucalyptus leucoxylon subsp. bellarinensis,D.Nicolle,460,056,33,R056/T33,1994
Eucalyptus leucoxylon subsp. bellarinensis,D.Nicolle,460,056,34,R056/T34,1994
Eucalyptus leucoxylon subsp. leucoxylon ,D.Nicolle,3788,207,28,R207/T28,2002
Eucalyptus leucoxylon subsp. leucoxylon ,D.Nicolle,3788,207,29,R207/T29,2002
Eucalyptus leucoxylon subsp. leucoxylon ,D.Nicolle,3788,207,30,R207/T30,2002
Eucalyptus leucoxylon subsp. leucoxylon ,D.Nicolle,3788,207,31,R207/T31,2002
Eucalyptus leucoxylon subsp. leucoxylon (subsp. connata),D.Nicolle,2585,190,17,R190/T17,2000
Eucalyptus leucoxylon subsp. leucoxylon (subsp. connata),D.Nicolle,2585,190,18,R190/T18,2000
Eucalyptus leucoxylon subsp. leucoxylon (subsp. connata),D.Nicolle,2585,190,19,R190/T19,2000
Eucalyptus leucoxylon subsp. leucoxylon (subsp. connata),D.Nicolle,2585,190,20,R190/T20,2000
Eucalyptus leucoxylon subsp. megalocarpa,D.Nicolle,473,044,27,R044/T27,1994
Eucalyptus leucoxylon subsp. megalocarpa,D.Nicolle,473,044,28,R044/T28,1994
Eucalyptus leucoxylon subsp. megalocarpa,D.Nicolle,473,044,29,R044/T29,1994
Eucalyptus leucoxylon subsp. megalocarpa,D.Nicolle,473,044,30,R044/T30,1994
Eucalyptus leucoxylon subsp. megalocarpa,D.Nicolle,4310,261,12,R261/T12,2004
Eucalyptus leucoxylon subsp. megalocarpa,D.Nicolle,4310,261,13,R261/T13,2004
Eucalyptus leucoxylon subsp. megalocarpa,D.Nicolle,4310,261,14,R261/T14,2004
Eucalyptus leucoxylon subsp. megalocarpa,D.Nicolle,4310,261,15,R261/T15,2004
Eucalyptus leucoxylon subsp. megalocarpa,D.Nicolle,4310,311,17,R311/T17,2011
Eucalyptus leucoxylon subsp. megalocarpa,D.Nicolle,4310,311,18,R311/T18,2011
Eucalyptus leucoxylon subsp. megalocarpa,D.Nicolle,4310,311,19,R311/T19,2011
Eucalyptus leucoxylon subsp. megalocarpa,D.Nicolle,4310,311,20,R311/T20,2011
Eucalyptus leucoxylon subsp. pruinosa,D.Nicolle,351,045,09,R045/T09,1994
Eucalyptus leucoxylon subsp. pruinosa,D.Nicolle,351,045,10,R045/T10,1994
Eucalyptus leucoxylon subsp. pruinosa,D.Nicolle,351,045,11,R045/T11,1994
Eucalyptus leucoxylon subsp. pruinosa,D.Nicolle,351,045,12,R045/T12,1994
Eucalyptus leucoxylon subsp. pruinosa,D.Nicolle,1798,145,01,R145/T01,1997
Eucalyptus leucoxylon subsp. pruinosa,D.Nicolle,1798,145,02,R145/T02,1997
Eucalyptus leucoxylon subsp. pruinosa,D.Nicolle,1798,145,03,R145/T03,1997
Eucalyptus leucoxylon subsp. pruinosa,D.Nicolle,1798,145,04,R145/T04,1997
Eucalyptus leucoxylon subsp. pruinosa,D.Nicolle,2566,178,09,R178/T09,1999
Eucalyptus leucoxylon subsp. pruinosa,D.Nicolle,2566,178,10,R178/T10,1999
Eucalyptus leucoxylon subsp. pruinosa,D.Nicolle,2566,178,11,R178/T11,1999
Eucalyptus leucoxylon subsp. pruinosa,D.Nicolle,2566,178,12,R178/T12,1999
Eucalyptus leucoxylon subsp. pruinosa,D.Nicolle,2897,187,05,R187/T05,2000
Eucalyptus leucoxylon subsp. pruinosa,D.Nicolle,2897,187,05,R187/T05,2000
Eucalyptus leucoxylon subsp. pruinosa,D.Nicolle,2897,187,06,R187/T06,2000
Eucalyptus leucoxylon subsp. pruinosa,D.Nicolle,2897,187,07,R187/T07,2000
Eucalyptus leucoxylon subsp. stephaniae,D.Nicolle,2581,189,27,R189/T27,2000
Eucalyptus leucoxylon subsp. stephaniae,D.Nicolle,2581,189,28,R189/T28,2000
Eucalyptus leucoxylon subsp. stephaniae,D.Nicolle,2581,189,29,R189/T29,2000
Eucalyptus leucoxylon subsp. stephaniae,D.Nicolle,2581,189,30,R189/T30,2000
Eucalyptus leucoxylon subsp. stephaniae (weeping variant),D.Nicolle,1958,153,33,R153/T33,1998
Eucalyptus ligulata subsp. ligulata,D.Nicolle,175,021,27,R021/T27,1993
Eucalyptus ligulata subsp. ligulata,D.Nicolle,175,021,28,R021/T28,1993
Eucalyptus ligulata subsp. ligulata,D.Nicolle,175,021,29,R021/T29,1993
Eucalyptus ligulata subsp. ligulata,D.Nicolle,175,021,30,R021/T30,1993
Eucalyptus ligulata subsp. ligulata,D.Nicolle,175,208,20,R208/T20,2002
Eucalyptus ligulata subsp. ligulata,D.Nicolle,175,208,21,R208/T21,2002
Eucalyptus ligulata subsp. ligulata,D.Nicolle,175,208,22,R208/T22,2002
Eucalyptus ligulata subsp. ligulata,D.Nicolle,175,208,23,R208/T23,2002
Eucalyptus ligulata subsp. ligulata,D.Nicolle,4576,266,07,R266/T07,2004
Eucalyptus ligulata subsp. ligulata,D.Nicolle,4576,266,08,R266/T08,2004
Eucalyptus ligulata subsp. ligulata,D.Nicolle,4576,266,09,R266/T09,2004
Eucalyptus ligulata subsp. ligulata,D.Nicolle,4576,310,29,R310/T29,2011
Eucalyptus ligulata subsp. stirlingica,D.Nicolle,3560,238,01,R238/T01,2001
Eucalyptus ligulata subsp. stirlingica,D.Nicolle,3560,238,02,R238/T02,2001
Eucalyptus ligulata subsp. stirlingica,D.Nicolle,3560,238,03,R238/T03,2001
Eucalyptus ligulata subsp. stirlingica,D.Nicolle,3560,238,04,R238/T04,2001
Eucalyptus ligustrina,D.Nicolle,624,060,14,R060/T14,1994
Eucalyptus ligustrina,D.Nicolle,624,060,15,R060/T15,1994
Eucalyptus ligustrina,D.Nicolle,624,060,16,R060/T16,1994
Eucalyptus ligustrina,D.Nicolle,624,060,17,R060/T17,1994
Eucalyptus ligustrina,D.Nicolle,624,194,15,R194/T15,2000
Eucalyptus ligustrina,D.Nicolle,624,194,16,R194/T16,2000
Eucalyptus ligustrina,D.Nicolle,624,194,17,R194/T17,2000
Eucalyptus ligustrina,D.Nicolle,624,194,18,R194/T18,2000
Eucalyptus lirata,D.Nicolle,1917,133,35,R133/T35,1997
Eucalyptus lirata,D.Nicolle,1917,133,36,R133/T36,1997
Eucalyptus lirata,D.Nicolle,1917,133,37,R133/T37,1997
Eucalyptus lirata,D.Nicolle,1917,178,29,R178/T29,1999
Eucalyptus lirata,D.Nicolle,1917,242,05,R242/T05,2002
Eucalyptus lirata,D.Nicolle,1917,242,06,R242/T06,2002
Eucalyptus lirata,D.Nicolle,1917,242,07,R242/T07,2002
Eucalyptus lirata,D.Nicolle,1917,242,08,R242/T08,2002
Eucalyptus lirata,D.Nicolle,1917,305,21,R305/T21,2010
Eucalyptus lirata,D.Nicolle,1917,305,22,R305/T22,2010
Eucalyptus lirata,D.Nicolle,1917,319,01,R319/T01,2011
Eucalyptus lirata,D.Nicolle,1917,319,02,R319/T02,2011
Eucalyptus lirata,D.Nicolle,1917,319,03,R319/T03,2011
Eucalyptus litorea,D.Nicolle,1094,065,05,R065/T05,1995
Eucalyptus litorea,D.Nicolle,1094,065,06,R065/T06,1995
Eucalyptus litorea,D.Nicolle,1094,065,07,R065/T07,1995
Eucalyptus litorea,D.Nicolle,1094,065,08,R065/T08,1995
Eucalyptus litorea,D.Nicolle,6010,278,01,R278/T01,2013
Eucalyptus litorea,D.Nicolle,6010,278,02,R278/T02,2013
Eucalyptus litorea,D.Nicolle,6010,278,03,R278/T03,2013
Eucalyptus litorea,D.Nicolle,6010,278,04,R278/T04,2013
Eucalyptus litorea (E. famelica),D.Nicolle,199,021,01,R021/T01,1993
Eucalyptus litorea (E. famelica),D.Nicolle,199,021,02,R021/T02,1993
Eucalyptus litorea (E. famelica),D.Nicolle,199,021,03,R021/T03,1993
Eucalyptus litorea (E. famelica),D.Nicolle,199,021,04,R021/T04,1993
Eucalyptus livida,D.Nicolle,318,012,25,R012/T25,1993
Eucalyptus livida,D.Nicolle,318,012,26,R012/T26,1993
Eucalyptus livida,D.Nicolle,318,012,27,R012/T27,1993
Eucalyptus livida,D.Nicolle,318,012,28,R012/T28,1993
Eucalyptus lockyeri,D.Nicolle,1323,093,01,R093/T01,1996
Eucalyptus lockyeri,D.Nicolle,1323,093,02,R093/T02,1996
Eucalyptus lockyeri,D.Nicolle,1323,093,03,R093/T03,1996
Eucalyptus lockyeri,D.Nicolle,1323,093,04,R093/T04,1996
Eucalyptus lockyeri,D.Nicolle,6419,275,05,R275/T05,2013
Eucalyptus lockyeri,D.Nicolle,6419,275,06,R275/T06,2013
Eucalyptus lockyeri,D.Nicolle,6419,275,07,R275/T07,2013
Eucalyptus lockyeri,D.Nicolle,6419,275,08,R275/T08,2013
Eucalyptus lockyeri,-,-,028,17,R028/T17,1993
Eucalyptus lockyeri,-,-,028,18,R028/T18,1993
Eucalyptus lockyeri,-,-,028,19,R028/T19,1993
Eucalyptus lockyeri,-,-,028,20,R028/T20,1993
Eucalyptus longicornis,D.Nicolle,2241,168,14,R168/T14,1999
Eucalyptus longicornis,D.Nicolle,2241,168,15,R168/T15,1999
Eucalyptus longicornis,D.Nicolle,2241,168,16,R168/T16,1999
Eucalyptus longicornis,D.Nicolle,2241,168,17,R168/T17,1999
Eucalyptus longicornis,D.Nicolle,2283,187,23,R187/T23,2000
Eucalyptus longicornis,D.Nicolle,2283,187,24,R187/T24,2000
Eucalyptus longicornis,D.Nicolle,2283,187,25,R187/T25,2000
Eucalyptus longicornis,D.Nicolle,2283,187,26,R187/T26,2000
Eucalyptus longicornis,D.Nicolle,2284,176,17,R176/T17,1999
Eucalyptus longicornis,D.Nicolle,2284,176,18,R176/T18,1999
Eucalyptus longicornis (possible hybrid with E. flocktoniae),D.Nicolle,2284,176,19,R176/T19,1999
Eucalyptus longicornis (possible hybrid with E. flocktoniae),D.Nicolle,2284,176,20,R176/T20,1999
Eucalyptus longifolia,D.Nicolle,1750,144,32,R144/T32,1997
Eucalyptus longifolia,D.Nicolle,1750,144,33,R144/T33,1997
Eucalyptus longifolia,D.Nicolle,1750,144,34,R144/T34,1997
Eucalyptus longifolia,D.Nicolle,1750,144,35,R144/T35,1997
Eucalyptus longifolia,Brooker,4700,047,27,R047/T27,1994
Eucalyptus longifolia,Brooker,4700,047,28,R047/T28,1994
Eucalyptus longifolia,Brooker,4700,047,29,R047/T29,1994
Eucalyptus longifolia,Brooker,4700,047,30,R047/T30,1994
Eucalyptus longifolia,D.Nicolle,6249,279,13,R279/T13,2013
Eucalyptus longifolia,D.Nicolle,6249,279,14,R279/T14,2013
Eucalyptus longifolia,D.Nicolle,6249,279,15,R279/T15,2013
Eucalyptus longifolia,D.Nicolle,6249,279,16,R279/T16,2013
Eucalyptus longirostrata,D.Nicolle,2112,083,12,R083/T12,1998
Eucalyptus longirostrata,D.Nicolle,2112,083,13,R083/T13,1998
Eucalyptus longirostrata,D.Nicolle,2112,083,14,R083/T14,1998
Eucalyptus longirostrata,D.Nicolle,2112,083,15,R083/T15,1998
Eucalyptus longissima,D.Nicolle,1569,088,28,R088/T28,1996
Eucalyptus longissima,D.Nicolle,1569,088,29,R088/T29,1996
Eucalyptus longissima,D.Nicolle,1569,088,30,R088/T30,1996
Eucalyptus longissima,D.Nicolle,1569,088,31,R088/T31,1996
Eucalyptus longissima,D.Nicolle,2163,228,33,R228/T33,2001
Eucalyptus longissima,D.Nicolle,2163,228,34,R228/T34,2001
"Eucalyptus longissima
",D.Nicolle,2184,199,25,R199/T25,2002
"Eucalyptus longissima
",D.Nicolle,2184,199,26,R199/T26,2002
"Eucalyptus longissima
",D.Nicolle,2184,199,27,R199/T27,2002
"Eucalyptus longissima 
",D.Nicolle,2160,187,31,R187/T31,2000
"Eucalyptus longissima 
",D.Nicolle,2160,187,32,R187/T32,2000
"Eucalyptus longissima 
",D.Nicolle,2160,187,33,R187/T33,2000
Eucalyptus loxophleba subsp. gratiae,D.Nicolle,313,027,23,R027/T23,1993
Eucalyptus loxophleba subsp. gratiae,D.Nicolle,313,027,24,R027/T24,1993
Eucalyptus loxophleba subsp. gratiae,D.Nicolle,313,027,25,R027/T25,1993
Eucalyptus loxophleba subsp. gratiae,D.Nicolle,313,027,26,R027/T26,1993
Eucalyptus loxophleba subsp. lissophloia,D.Nicolle,139,017,05,R017/T05,1993
Eucalyptus loxophleba subsp. lissophloia,D.Nicolle,139,017,06,R017/T06,1993
Eucalyptus loxophleba subsp. lissophloia,D.Nicolle,139,017,07,R017/T07,1993
Eucalyptus loxophleba subsp. lissophloia,D.Nicolle,139,017,08,R017/T08,1993
Eucalyptus loxophleba subsp. loxophleba,D.Nicolle,239,026,34,R026/T34,1993
Eucalyptus loxophleba subsp. loxophleba,D.Nicolle,239,026,35,R026/T35,1993
Eucalyptus loxophleba subsp. loxophleba,D.Nicolle,239,026,36,R026/T36,1993
Eucalyptus loxophleba subsp. supralaevis,D.Nicolle,1165,062,09,R062/T09,1995
Eucalyptus loxophleba subsp. supralaevis,D.Nicolle,1165,062,10,R062/T10,1995
Eucalyptus loxophleba subsp. supralaevis,D.Nicolle,1165,062,11,R062/T11,1995
Eucalyptus loxophleba subsp. supralaevis,D.Nicolle,1165,062,12,R062/T12,1995
Eucalyptus loxophleba subsp. supralaevis,D.Nicolle,2211,175,19,R175/T19,1999
Eucalyptus loxophleba subsp. supralaevis,D.Nicolle,2211,175,20,R175/T20,1999
Eucalyptus loxophleba subsp. supralaevis,D.Nicolle,2211,175,21,R175/T21,1999
Eucalyptus loxophleba subsp. supralaevis,D.Nicolle,2211,175,22,R175/T22,1999
Eucalyptus loxophleba subsp. supralaevis,D.Nicolle,5593,317,13,R317/T13,2011
Eucalyptus loxophleba subsp. supralaevis,D.Nicolle,5593,317,14,R317/T14,2011
Eucalyptus loxophleba subsp. supralaevis,D.Nicolle,5593,317,15,R317/T15,2011
Eucalyptus loxophleba subsp. supralaevis,D.Nicolle,5593,317,16,R317/T16,2011
Eucalyptus lucasii,D.Nicolle,545,039,09,R039/T09,1994
Eucalyptus lucasii,D.Nicolle,545,039,10,R039/T10,1994
Eucalyptus lucasii,D.Nicolle,545,039,11,R039/T11,1994
Eucalyptus lucasii,D.Nicolle,545,039,12,R039/T12,1994
Eucalyptus lucasii,D.Nicolle,4283,200,25,R200/T25,2002
Eucalyptus lucasii,D.Nicolle,4283,200,26,R200/T26,2002
Eucalyptus lucasii,D.Nicolle,4283,200,27,R200/T27,2002
Eucalyptus lucasii,D.Nicolle,4283,200,28,R200/T28,2002
Eucalyptus lucens,D.Nicolle,1353,086,19,R086/T19,1996
Eucalyptus lucens,D.Nicolle,1353,086,20,R086/T20,1996
Eucalyptus lucens,D.Nicolle,1353,086,21,R086/T21,1996
Eucalyptus lucens,D.Nicolle,1353,177,01,R177/T01,1999
Eucalyptus lucens,D.Nicolle,1353,177,02,R177/T02,1999
Eucalyptus lucens,D.Nicolle,1353,177,03,R177/T03,1999
Eucalyptus lucens,D.Nicolle,1353,177,04,R177/T04,1999
Eucalyptus luculenta,D.Nicolle,3618,203,33,R203/T33,2002
Eucalyptus luculenta,D.Nicolle,3618,203,34,R203/T34,2002
Eucalyptus luculenta,D.Nicolle,3618,203,35,R203/T35,2002
Eucalyptus luculenta,D.Nicolle,3618,203,36,R203/T36,2002
Eucalyptus luculenta ,D.Nicolle,4555,270,01,R270/T01,2004
Eucalyptus luculenta ,D.Nicolle,4555,270,02,R270/T02,2004
Eucalyptus luculenta ,D.Nicolle,4555,270,03,R270/T03,2004
Eucalyptus luehmanniana,D.Nicolle,621,060,25,R060/T25,1994
Eucalyptus luehmanniana,D.Nicolle,621,060,26,R060/T26,1994
Eucalyptus luehmanniana,D.Nicolle,621,060,27,R060/T27,1994
Eucalyptus luehmanniana,D.Nicolle,621,060,28,R060/T28,1994
Eucalyptus luehmanniana,D.Nicolle,621,167,31,R167/T31,1999
Eucalyptus luehmanniana,D.Nicolle,621,167,32,R167/T32,1999
Eucalyptus luehmanniana,D.Nicolle,621,167,33,R167/T33,1999
Eucalyptus luehmanniana,D.Nicolle,2910,198,22,R198/T22,2000
Eucalyptus luehmanniana,D.Nicolle,2910,198,23,R198/T23,2000
Eucalyptus luehmanniana,D.Nicolle,2910,198,24,R198/T24,2000
Eucalyptus luehmanniana,D.Nicolle,2910,198,25,R198/T25,2000
Eucalyptus luehmanniana,D.Nicolle,2910,245,26,R245/T26,2002
Eucalyptus luehmanniana,D.Nicolle,2910,245,27,R245/T27,2002
Eucalyptus luehmanniana,D.Nicolle,6793,292,05,R292/T05,2015
Eucalyptus luehmanniana,D.Nicolle,6793,292,06,R292/T06,2015
Eucalyptus luehmanniana,D.Nicolle,6793,292,07,R292/T07,2015
Eucalyptus luehmanniana,D.Nicolle,6793,292,08,R292/T08,2015
Eucalyptus macarthurii,D.Nicolle,2071,158,01,R158/T01,1998
Eucalyptus macarthurii,D.Nicolle,2071,158,02,R158/T02,1998
Eucalyptus macarthurii,D.Nicolle,2071,158,03,R158/T03,1998
Eucalyptus macarthurii,D.Nicolle,2071,158,04,R158/T04,1998
Eucalyptus macarthurii,D.Nicolle,6282,243,16,R243/T16,2013
Eucalyptus macarthurii,D.Nicolle,6282,243,17,R243/T17,2013
Eucalyptus macarthurii,D.Nicolle,6282,243,18,R243/T18,2013
Eucalyptus macarthurii,D.Nicolle,6282,243,19,R243/T19,2013
Eucalyptus mackintii,D.Nicolle,1737,141,13,R141/T13,1997
Eucalyptus mackintii,D.Nicolle,1737,141,14,R141/T14,1997
Eucalyptus mackintii,D.Nicolle,1737,141,15,R141/T15,1997
Eucalyptus mackintii,D.Nicolle,1737,141,16,R141/T16,1997
Eucalyptus macrandra,D.Nicolle,312,025,26,R025/T26,1993
Eucalyptus macrandra,D.Nicolle,312,025,27,R025/T27,1993
Eucalyptus macrandra,D.Nicolle,312,025,28,R025/T28,1993
Eucalyptus macrandra,D.Nicolle,312,025,29,R025/T29,1993
Eucalyptus macrandra,D.Nicolle,1132,070,05,R070/T05,1995
Eucalyptus macrandra,D.Nicolle,1132,070,06,R070/T06,1995
Eucalyptus macrandra,D.Nicolle,1132,070,07,R070/T07,1995
Eucalyptus macrandra,D.Nicolle,1132,070,08,R070/T08,1995
Eucalyptus macrandra,D.Nicolle,6378,284,09,R284/T09,2013
Eucalyptus macrandra,D.Nicolle,6378,284,10,R284/T10,2013
Eucalyptus macrandra,D.Nicolle,6378,284,11,R284/T11,2013
Eucalyptus macrandra,D.Nicolle,6378,284,12,R284/T12,2013
Eucalyptus macrandra ,D.Nicolle,1887,142,01,R142/T01,1997
Eucalyptus macrandra ,D.Nicolle,1887,142,02,R142/T02,1997
Eucalyptus macrandra ,D.Nicolle,1887,142,03,R142/T03,1997
Eucalyptus macrandra ,D.Nicolle,1887,142,04,R142/T04,1997
Eucalyptus macrandra ,D.Nicolle,4430,264,04,R264/T04,2004
Eucalyptus macrandra ,D.Nicolle,4430,264,05,R264/T05,2004
Eucalyptus macrandra ,D.Nicolle,4430,264,06,R264/T06,2004
Eucalyptus macrandra ,D.Nicolle,4430,264,07,R264/T07,2004
Eucalyptus macrocarpa subsp. elachantha,D.Nicolle,250,016,21,R016/T21,1993
Eucalyptus macrocarpa subsp. elachantha,D.Nicolle,250,016,22,R016/T22,1993
Eucalyptus macrocarpa subsp. elachantha,D.Nicolle,250,016,23,R016/T23,1993
Eucalyptus macrocarpa subsp. macrocarpa,D.Nicolle,261,010,34,R010/T34,1993
Eucalyptus macrocarpa subsp. macrocarpa,D.Nicolle,261,010,35,R010/T35,1993
Eucalyptus macrocarpa subsp. macrocarpa,D.Nicolle,261,010,36,R010/T36,1993
Eucalyptus macrocarpa subsp. macrocarpa,D.Nicolle,261,010,37,R010/T37,1993
Eucalyptus macrocarpa subsp. macrocarpa,D.Nicolle,261,170,32,R170/T32,1999
Eucalyptus macrocarpa subsp. macrocarpa,D.Nicolle,261,170,33,R170/T33,1999
Eucalyptus macrocarpa subsp. macrocarpa,D.Nicolle,3428,229,05,R229/T05,2001
Eucalyptus macrocarpa subsp. macrocarpa,D.Nicolle,3428,229,06,R229/T06,2001
Eucalyptus macrocarpa subsp. macrocarpa,D.Nicolle,3428,229,07,R229/T07,2001
Eucalyptus macrocarpa subsp. macrocarpa,D.Nicolle,3428,229,08,R229/T08,2001
Eucalyptus macrorhyncha subsp. cannonii,D.Nicolle,779,057,05,R057/T05,1994
